,player,year,mp,fga,fg_perc,threepoint_att,threepoint_perc,twopoint_att,twopoint_perc,efg_perc,ft_perc,pts,class
651,Eric Gordon,2017-18,31.2,14.1,0.428,8.8,0.359,5.2,0.544,0.54,0.809,18.0,great
659,Gerald Green,2017-18,22.7,10.1,0.407,7.3,0.369,2.8,0.504,0.54,0.85,12.1,great
660,JaMychal Green,2017-18,28.0,8.9,0.457,2.3,0.339,6.6,0.499,0.501,0.721,10.3,great
664,Tim Hardaway Jr.,2017-18,33.1,15.0,0.421,7.2,0.317,7.8,0.516,0.496,0.816,17.5,great
685,Buddy Hield,2017-18,25.3,11.7,0.446,5.1,0.431,6.6,0.457,0.54,0.877,13.5,great
691,Justin Holiday,2017-18,31.5,10.9,0.371,6.2,0.359,4.6,0.387,0.474,0.823,12.2,great
693,Rondae Hollis-Jefferson,2017-18,28.2,10.6,0.472,0.8,0.241,9.9,0.491,0.481,0.788,13.9,great
695,Rodney Hood,2017-18,26.9,12.5,0.429,5.6,0.381,7.0,0.467,0.513,0.86,14.7,great
706,Brandon Ingram,2017-18,33.5,12.9,0.47,1.8,0.39,11.1,0.483,0.497,0.681,16.1,great
712,Josh Jackson,2017-18,25.4,12.1,0.417,2.8,0.263,9.3,0.464,0.448,0.634,13.1,great
714,Reggie Jackson,2017-18,26.7,12.8,0.426,3.8,0.308,9.1,0.475,0.471,0.836,14.6,great
728,Tyler Johnson,2017-18,28.5,9.9,0.435,4.5,0.367,5.4,0.491,0.518,0.822,11.7,great
737,Frank Kaminsky,2017-18,23.2,9.1,0.429,3.5,0.38,5.6,0.459,0.501,0.799,11.1,great
746,Kyle Kuzma,2017-18,31.2,13.5,0.45,5.6,0.366,7.9,0.511,0.527,0.707,16.1,great
748,Jeremy Lamb,2017-18,24.6,10.4,0.457,3.2,0.37,7.2,0.495,0.513,0.861,12.9,great
751,Zach LaVine,2017-18,27.3,14.8,0.383,5.1,0.341,9.7,0.405,0.442,0.813,16.7,great
754,Courtney Lee,2017-18,30.4,9.9,0.454,3.7,0.406,6.3,0.482,0.529,0.919,12.0,great
755,Damion Lee,2017-18,26.9,10.1,0.408,4.0,0.25,6.1,0.511,0.457,0.759,10.7,great
761,Caris LeVert,2017-18,26.3,10.4,0.435,3.5,0.347,6.9,0.48,0.493,0.711,12.1,great
769,Kyle Lowry,2017-18,32.2,12.1,0.427,7.6,0.399,4.5,0.474,0.553,0.854,16.2,great
777,Lauri Markkanen,2017-18,29.7,12.7,0.434,5.9,0.362,6.8,0.497,0.518,0.843,15.2,great
781,Wesley Matthews,2017-18,33.8,11.1,0.406,6.4,0.381,4.7,0.441,0.516,0.822,12.7,great
801,Patty Mills,2017-18,25.7,8.3,0.411,5.0,0.372,3.3,0.47,0.523,0.89,10.0,great
802,Paul Millsap,2017-18,30.1,11.4,0.464,3.0,0.345,8.5,0.506,0.509,0.696,14.6,great
803,Nikola Mirotić,2017-18,27.2,12.4,0.447,6.5,0.377,5.9,0.525,0.546,0.818,15.6,great
810,Marcus Morris,2017-18,26.7,11.3,0.429,4.3,0.368,7.0,0.467,0.499,0.805,13.6,great
819,Jamal Murray,2017-18,31.7,13.1,0.451,5.4,0.378,7.7,0.502,0.529,0.905,16.7,great
843,Kelly Oubre Jr.,2017-18,27.5,9.8,0.403,4.6,0.341,5.2,0.456,0.482,0.82,11.8,great
870,Taurean Prince,2017-18,30.0,11.9,0.426,5.6,0.385,6.3,0.461,0.516,0.844,14.1,great
877,Zach Randolph,2017-18,25.6,12.9,0.473,2.5,0.347,10.4,0.503,0.507,0.785,14.5,great
882,Josh Richardson,2017-18,33.2,10.9,0.451,4.1,0.378,6.8,0.495,0.523,0.845,12.9,great
884,Austin Rivers,2017-18,33.7,13.2,0.424,5.9,0.378,7.3,0.461,0.508,0.642,15.1,great
890,Terry Rozier,2017-18,25.9,10.0,0.395,5.0,0.381,5.0,0.41,0.491,0.772,11.3,great
891,Ricky Rubio,2017-18,29.3,10.7,0.418,3.5,0.352,7.2,0.451,0.476,0.866,13.1,great
892,D'Angelo Russell,2017-18,25.7,14.0,0.414,5.8,0.324,8.2,0.477,0.481,0.74,15.5,great
895,Dario Šarić,2017-18,29.6,11.4,0.453,5.1,0.393,6.3,0.501,0.541,0.86,14.6,great
905,Jonathon Simmons,2017-18,29.4,11.0,0.465,3.0,0.338,8.1,0.512,0.511,0.768,13.9,great
908,Marcus Smart,2017-18,29.9,9.5,0.367,4.6,0.301,4.9,0.429,0.44,0.729,10.2,great
909,Dennis Smith Jr.,2017-18,29.7,14.8,0.395,4.9,0.313,9.9,0.435,0.446,0.694,15.2,great
923,Jeff Teague,2017-18,33.0,11.3,0.446,3.3,0.368,8.1,0.477,0.499,0.845,14.2,great
927,Miloš Teodosić,2017-18,25.2,8.0,0.419,5.2,0.379,2.8,0.492,0.542,0.848,9.5,great
930,Isaiah Thomas,2017-18,26.9,13.2,0.373,5.9,0.293,7.3,0.438,0.438,0.893,15.2,great
943,Denzel Valentine,2017-18,27.2,9.4,0.417,4.8,0.386,4.6,0.45,0.517,0.745,10.2,great
948,Dwyane Wade,2017-18,22.9,10.2,0.438,1.7,0.288,8.5,0.468,0.462,0.714,11.4,great
949,Dion Waiters,2017-18,30.6,13.7,0.398,5.7,0.306,8.0,0.463,0.461,0.739,14.3,great
1004,Al-Farouq Aminu,2018-19,28.3,7.3,0.433,3.5,0.343,3.9,0.514,0.514,0.867,9.4,great
1010,Carmelo Anthony,2018-19,29.4,12.1,0.405,6.4,0.328,5.7,0.491,0.492,0.682,13.4,great
1013,Trevor Ariza,2018-19,34.0,10.7,0.399,6.3,0.334,4.4,0.493,0.498,0.793,12.5,great
1020,Lonzo Ball,2018-19,30.3,9.7,0.406,4.9,0.329,4.9,0.482,0.488,0.417,9.9,great
1022,J.J. Barea,2018-19,19.8,10.1,0.418,3.4,0.297,6.8,0.479,0.468,0.705,10.9,great
1023,Harrison Barnes,2018-19,32.9,13.3,0.42,5.7,0.395,7.6,0.439,0.504,0.824,16.4,great
1024,Will Barton,2018-19,27.7,10.7,0.402,4.6,0.342,6.1,0.447,0.475,0.77,11.5,great
1029,Kent Bazemore,2018-19,24.5,10.3,0.402,4.5,0.32,5.8,0.465,0.472,0.726,11.6,great
1033,Marco Belinelli,2018-19,23.0,8.7,0.413,5.0,0.372,3.7,0.468,0.52,0.903,10.5,great
1046,Bogdan Bogdanović,2018-19,27.8,12.3,0.418,5.3,0.36,7.0,0.462,0.496,0.827,14.1,great
1053,Avery Bradley,2018-19,30.2,9.7,0.408,3.9,0.351,5.8,0.446,0.479,0.86,9.9,great
1070,Reggie Bullock,2018-19,29.8,9.4,0.412,6.2,0.377,3.2,0.483,0.537,0.859,11.3,great
1077,Kentavious Caldwell-Pope,2018-19,24.8,9.2,0.43,5.3,0.347,3.9,0.542,0.53,0.867,11.4,great
1080,DeMarre Carroll,2018-19,25.4,8.6,0.395,4.6,0.342,4.0,0.457,0.487,0.76,11.1,great
1096,Jordan Clarkson,2018-19,27.3,14.6,0.448,5.5,0.324,9.1,0.524,0.509,0.844,16.8,great
1105,Robert Covington,2018-19,34.4,10.3,0.431,6.4,0.378,3.9,0.518,0.548,0.764,13.3,great
1110,Jae Crowder,2018-19,27.1,10.0,0.399,6.5,0.331,3.4,0.527,0.508,0.721,11.9,great
1127,Spencer Dinwiddie,2018-19,28.1,12.2,0.442,5.4,0.335,6.7,0.528,0.517,0.806,16.8,great
1131,Damyean Dotson,2018-19,27.5,9.6,0.415,4.7,0.368,4.9,0.461,0.506,0.745,10.7,great
1133,Goran Dragić,2018-19,27.5,12.0,0.413,4.6,0.348,7.5,0.454,0.479,0.782,13.7,great
1136,Kris Dunn,2018-19,30.2,11.0,0.425,2.1,0.354,8.9,0.441,0.458,0.797,11.3,great
1140,Wayne Ellington,2018-19,24.5,8.6,0.403,7.0,0.371,1.6,0.541,0.554,0.796,10.3,great
1156,Evan Fournier,2018-19,31.5,13.2,0.438,5.6,0.34,7.6,0.509,0.509,0.806,15.1,great
1157,De'Aaron Fox,2018-19,31.4,13.6,0.458,2.9,0.371,10.7,0.482,0.497,0.727,17.3,great
1167,Marc Gasol,2018-19,30.8,11.0,0.448,3.5,0.363,7.6,0.487,0.505,0.759,13.6,great
1176,Aaron Gordon,2018-19,33.8,13.4,0.449,4.4,0.349,9.0,0.499,0.507,0.731,16.0,great
1177,Eric Gordon,2018-19,31.7,13.8,0.409,8.8,0.36,5.0,0.497,0.525,0.783,16.2,great
1191,Tim Hardaway Jr.,2018-19,31.6,15.3,0.393,7.3,0.34,7.9,0.442,0.474,0.841,18.1,great
1196,Gary Harris,2018-19,28.8,11.2,0.424,4.2,0.339,6.9,0.476,0.488,0.799,12.9,great
1217,Justin Holiday,2018-19,31.8,9.5,0.386,5.7,0.348,3.8,0.442,0.49,0.896,10.5,great
1220,Rodney Hood,2018-19,26.3,9.3,0.435,3.3,0.356,6.0,0.478,0.498,0.884,11.2,great
1224,Kevin Huerter,2018-19,27.3,8.8,0.419,4.7,0.385,4.1,0.457,0.522,0.732,9.7,great
1234,Jonathan Isaac,2018-19,26.6,8.1,0.429,3.5,0.323,4.6,0.51,0.499,0.815,9.6,great
1239,Josh Jackson,2018-19,25.2,10.6,0.413,2.8,0.324,7.8,0.445,0.456,0.671,11.5,great
1241,Reggie Jackson,2018-19,27.9,12.8,0.421,5.7,0.369,7.0,0.464,0.504,0.864,15.4,great
1251,Tyler Johnson,2018-19,26.8,9.2,0.413,4.6,0.346,4.7,0.477,0.498,0.748,10.9,great
1262,Luke Kennard,2018-19,22.8,8.3,0.438,4.3,0.394,4.0,0.486,0.54,0.836,9.7,great
1266,Kevin Knox,2018-19,28.8,12.2,0.37,4.9,0.343,7.3,0.387,0.438,0.717,12.8,great
1274,Jeremy Lamb,2018-19,28.5,12.4,0.44,4.2,0.348,8.2,0.487,0.499,0.888,15.3,great
1285,Caris LeVert,2018-19,26.6,12.1,0.429,3.9,0.312,8.2,0.483,0.478,0.691,13.7,great
1292,Kevin Love,2018-19,27.2,12.9,0.385,6.7,0.361,6.2,0.412,0.479,0.904,17.0,great
1293,Kyle Lowry,2018-19,34.0,11.4,0.411,7.0,0.347,4.4,0.514,0.518,0.83,14.2,great
1307,Wesley Matthews,2018-19,30.3,10.1,0.4,5.8,0.372,4.3,0.437,0.507,0.81,12.2,great
1326,Patty Mills,2018-19,23.3,8.1,0.425,4.9,0.394,3.2,0.475,0.545,0.854,9.9,great
1337,Marcus Morris,2018-19,27.9,11.3,0.447,5.2,0.375,6.1,0.508,0.533,0.844,13.9,great
1342,Emmanuel Mudiay,2018-19,27.2,12.5,0.446,3.6,0.329,9.0,0.492,0.493,0.774,14.8,great
1357,Jusuf Nurkić,2018-19,27.4,11.5,0.508,0.4,0.103,11.1,0.523,0.51,0.773,15.6,great
1367,Cedi Osman,2018-19,32.2,11.1,0.427,4.9,0.348,6.2,0.489,0.504,0.779,13.0,great
1368,Kelly Oubre Jr.,2018-19,28.0,12.2,0.445,4.9,0.32,7.3,0.53,0.51,0.775,15.2,great
1375,Chris Paul,2018-19,32.0,12.4,0.419,6.1,0.358,6.3,0.479,0.508,0.862,15.6,great
1377,Elfrid Payton,2018-19,29.8,9.8,0.434,2.5,0.314,7.3,0.476,0.475,0.743,10.6,great
1385,Bobby Portis,2018-19,26.0,12.6,0.444,3.8,0.393,8.7,0.467,0.504,0.794,14.2,great
1389,Taurean Prince,2018-19,28.2,10.8,0.441,5.7,0.39,5.1,0.498,0.545,0.819,13.5,great
1393,J.J. Redick,2018-19,31.3,13.5,0.44,8.0,0.397,5.6,0.502,0.557,0.894,18.1,great
1396,Josh Richardson,2018-19,34.8,14.1,0.412,6.3,0.357,7.8,0.458,0.492,0.861,16.6,great
1404,Rajon Rondo,2018-19,29.8,9.4,0.405,3.1,0.359,6.3,0.428,0.464,0.639,9.2,great
1406,Terrence Ross,2018-19,26.5,12.7,0.428,7.0,0.383,5.7,0.484,0.534,0.875,15.1,great
1408,Ricky Rubio,2018-19,27.9,10.7,0.404,3.7,0.311,7.0,0.454,0.458,0.855,12.7,great
1413,Dario Šarić,2018-19,25.0,8.6,0.437,4.0,0.365,4.6,0.499,0.522,0.88,10.6,great
1415,Dennis Schröder,2018-19,29.3,14.0,0.414,4.6,0.341,9.4,0.45,0.47,0.819,15.5,great
1419,Collin Sexton,2018-19,31.8,14.7,0.43,3.6,0.402,11.1,0.44,0.48,0.839,16.7,great
1427,Dennis Smith Jr.,2018-19,28.5,12.3,0.428,3.9,0.322,8.3,0.477,0.479,0.635,13.6,great
1439,Jayson Tatum,2018-19,31.1,13.1,0.45,3.9,0.373,9.2,0.483,0.506,0.855,15.7,great
1440,Jeff Teague,2018-19,30.1,9.9,0.423,2.5,0.333,7.4,0.453,0.465,0.804,12.1,great
1462,Fred VanVleet,2018-19,27.5,9.4,0.41,4.6,0.378,4.8,0.441,0.503,0.843,11.0,great
1465,Dwyane Wade,2018-19,26.2,13.3,0.433,3.6,0.33,9.7,0.472,0.478,0.708,15.0,great
1467,Dion Waiters,2018-19,25.9,10.9,0.414,6.6,0.377,4.3,0.471,0.528,0.5,12.0,great
1486,Lou Williams,2018-19,26.6,15.2,0.425,3.9,0.361,11.3,0.447,0.471,0.876,20.0,great
1487,Marvin Williams,2018-19,28.4,8.7,0.422,5.1,0.366,3.6,0.5,0.529,0.767,10.1,great
1491,Justise Winslow,2018-19,29.7,11.3,0.433,3.9,0.375,7.5,0.462,0.497,0.628,12.6,great
1497,Trae Young,2018-19,30.9,15.5,0.418,6.0,0.324,9.6,0.477,0.48,0.829,19.1,great
1515,Carmelo Anthony,2019-20,32.8,13.5,0.43,3.9,0.385,9.6,0.448,0.485,0.845,15.4,great
1522,Marvin Bagley III,2019-20,25.7,12.8,0.467,1.7,0.182,11.2,0.51,0.479,0.806,14.2,great
1523,Lonzo Ball,2019-20,32.1,10.9,0.403,6.3,0.375,4.6,0.442,0.511,0.566,11.8,great
1526,Harrison Barnes,2019-20,34.5,11.0,0.46,3.7,0.381,7.3,0.501,0.525,0.801,14.5,great
1527,RJ Barrett,2019-20,30.4,13.0,0.402,3.5,0.32,9.5,0.432,0.445,0.614,14.3,great
1528,Will Barton,2019-20,33.0,12.7,0.45,5.0,0.375,7.8,0.498,0.523,0.767,15.1,great
1535,Malik Beasley,2019-20,22.0,9.7,0.425,5.0,0.388,4.7,0.465,0.525,0.818,11.2,great
1540,Dāvis Bertāns,2019-20,29.3,11.3,0.434,8.7,0.424,2.6,0.471,0.598,0.852,15.4,great
1547,Bogdan Bogdanović,2019-20,29.0,12.6,0.44,7.2,0.372,5.3,0.532,0.547,0.741,15.1,great
1563,Miles Bridges,2019-20,30.7,11.6,0.424,4.6,0.33,7.0,0.486,0.489,0.809,13.0,great
1566,Malcolm Brogdon,2019-20,30.9,13.8,0.438,4.3,0.326,9.5,0.488,0.489,0.892,16.5,great
1567,Dillon Brooks,2019-20,28.9,14.6,0.407,5.6,0.358,9.0,0.438,0.476,0.808,16.2,great
1573,Troy Brown Jr.,2019-20,25.8,9.0,0.439,2.6,0.341,6.4,0.479,0.488,0.784,10.4,great
1578,Alec Burks,2019-20,26.6,11.6,0.418,4.6,0.385,7.1,0.439,0.493,0.887,15.0,great
1607,Mike Conley,2019-20,29.0,12.1,0.409,5.4,0.375,6.6,0.437,0.494,0.827,14.4,great
1614,Jae Crowder,2019-20,28.8,8.7,0.401,6.1,0.343,2.6,0.538,0.521,0.776,10.5,great
1635,Goran Dragić,2019-20,28.2,12.3,0.441,5.7,0.367,6.5,0.505,0.526,0.776,16.2,great
1654,Bryn Forbes,2019-20,25.1,9.2,0.417,6.0,0.388,3.2,0.47,0.544,0.833,11.2,great
1661,Markelle Fultz,2019-20,27.7,10.7,0.465,1.9,0.267,8.8,0.507,0.488,0.73,12.1,great
1664,Danilo Gallinari,2019-20,29.6,13.2,0.438,7.1,0.405,6.1,0.476,0.547,0.893,18.7,great
1666,Darius Garland,2019-20,30.9,11.8,0.401,5.0,0.355,6.8,0.434,0.476,0.875,12.3,great
1668,Rudy Gay,2019-20,21.8,8.9,0.446,3.3,0.336,5.6,0.511,0.508,0.882,10.8,great
1675,Aaron Gordon,2019-20,32.5,12.4,0.437,3.8,0.308,8.5,0.494,0.484,0.674,14.4,great
1676,Eric Gordon,2019-20,28.2,12.9,0.369,8.4,0.317,4.4,0.469,0.473,0.766,14.4,great
1677,Devonte' Graham,2019-20,35.1,15.3,0.382,9.3,0.373,6.0,0.397,0.495,0.82,18.2,great
1686,Blake Griffin,2019-20,28.4,13.9,0.352,6.2,0.243,7.7,0.439,0.406,0.776,15.5,great
1689,Rui Hachimura,2019-20,30.1,11.4,0.466,1.8,0.287,9.5,0.5,0.489,0.829,13.5,great
1692,Tim Hardaway Jr.,2019-20,29.5,12.5,0.434,7.2,0.398,5.2,0.485,0.55,0.819,15.8,great
1697,Gary Harris,2019-20,31.8,9.3,0.42,3.8,0.333,5.5,0.479,0.487,0.815,10.4,great
1710,Tyler Herro,2019-20,27.4,11.5,0.428,5.4,0.389,6.1,0.462,0.52,0.87,13.5,great
1723,Al Horford,2019-20,30.2,10.6,0.45,4.2,0.35,6.4,0.516,0.52,0.763,11.9,great
1727,Kevin Huerter,2019-20,31.4,10.9,0.413,6.0,0.38,4.9,0.453,0.517,0.828,12.2,great
1728,De'Andre Hunter,2019-20,32.0,10.8,0.41,4.8,0.355,6.0,0.454,0.489,0.764,12.3,great
1742,Reggie Jackson,2019-20,24.0,10.5,0.411,4.7,0.393,5.8,0.425,0.498,0.833,11.9,great
1763,Luke Kennard,2019-20,32.9,12.2,0.442,6.5,0.399,5.7,0.491,0.548,0.893,15.8,great
1775,Kyle Kuzma,2019-20,25.0,11.0,0.436,4.5,0.316,6.5,0.518,0.5,0.735,12.8,great
1777,Jeremy Lamb,2019-20,28.1,10.4,0.451,3.4,0.335,7.0,0.508,0.506,0.836,12.5,great
1785,Damion Lee,2019-20,29.0,10.4,0.417,4.9,0.356,5.6,0.471,0.5,0.873,12.7,great
1789,Caris LeVert,2019-20,29.6,16.3,0.425,4.9,0.364,11.4,0.451,0.48,0.711,18.7,great
1793,Brook Lopez,2019-20,26.7,9.9,0.435,4.8,0.314,5.1,0.549,0.511,0.836,12.0,great
1805,Lauri Markkanen,2019-20,29.8,11.8,0.425,6.3,0.344,5.5,0.518,0.517,0.824,14.7,great
1824,Jordan McRae,2019-20,21.2,9.9,0.407,3.4,0.357,6.5,0.433,0.469,0.761,11.5,great
1837,Malik Monk,2019-20,21.3,8.9,0.434,3.7,0.284,5.2,0.542,0.494,0.82,10.3,great
1842,Marcus Morris,2019-20,31.2,13.1,0.438,5.6,0.408,7.5,0.461,0.526,0.823,16.7,great
1848,Dejounte Murray,2019-20,25.6,9.7,0.462,1.7,0.369,8.0,0.481,0.494,0.798,10.9,great
1855,Shabazz Napier,2019-20,24.0,8.1,0.412,4.3,0.317,3.9,0.519,0.496,0.824,10.3,great
1863,Kendrick Nunn,2019-20,29.3,13.6,0.439,5.8,0.35,7.8,0.505,0.514,0.85,15.3,great
1873,Victor Oladipo,2019-20,27.8,12.9,0.394,5.5,0.317,7.5,0.451,0.461,0.814,14.5,great
1876,Cedi Osman,2019-20,29.4,9.4,0.437,4.9,0.383,4.4,0.497,0.538,0.67,11.0,great
1888,Elfrid Payton,2019-20,27.7,9.8,0.439,1.5,0.203,8.2,0.482,0.455,0.57,10.0,great
1899,Otto Porter Jr.,2019-20,23.6,10.0,0.443,4.4,0.387,5.6,0.487,0.529,0.704,11.9,great
1900,Bobby Portis,2019-20,21.1,8.9,0.45,2.8,0.358,6.1,0.493,0.507,0.763,10.1,great
1904,Taurean Prince,2019-20,29.0,11.5,0.376,6.7,0.339,4.8,0.429,0.475,0.798,12.1,great
1908,Cam Reddish,2019-20,26.7,9.6,0.384,4.3,0.332,5.2,0.428,0.459,0.802,10.5,great
1911,Josh Richardson,2019-20,30.8,11.7,0.43,4.5,0.341,7.2,0.486,0.496,0.809,13.7,great
1922,Terrence Ross,2019-20,27.4,12.3,0.403,7.3,0.351,5.0,0.48,0.508,0.853,14.7,great
1923,Terry Rozier,2019-20,34.3,14.9,0.423,6.7,0.407,8.2,0.436,0.514,0.874,18.0,great
1924,Ricky Rubio,2019-20,31.0,10.6,0.415,3.3,0.361,7.3,0.439,0.471,0.863,13.0,great
1930,Tomáš Satoranský,2019-20,28.9,8.5,0.43,3.1,0.322,5.4,0.491,0.488,0.876,9.9,great
1936,Landry Shamet,2019-20,27.4,7.4,0.404,5.6,0.375,1.8,0.495,0.546,0.855,9.3,great
1944,Marcus Smart,2019-20,32.0,11.4,0.375,6.6,0.347,4.8,0.415,0.476,0.836,12.9,great
1946,Ish Smith,2019-20,26.3,10.1,0.447,2.5,0.367,7.6,0.473,0.492,0.721,10.9,great
1954,Jeff Teague,2019-20,24.8,8.3,0.436,2.0,0.368,6.3,0.457,0.48,0.873,10.9,great
1955,Garrett Temple,2019-20,27.9,9.5,0.378,6.2,0.329,3.2,0.473,0.486,0.805,10.3,great
1957,Isaiah Thomas,2019-20,23.1,10.7,0.408,4.7,0.413,5.9,0.405,0.5,0.816,12.2,great
1976,Fred VanVleet,2019-20,35.7,14.3,0.413,6.9,0.39,7.4,0.434,0.507,0.848,17.6,great
1982,Dion Waiters,2019-20,20.7,9.9,0.414,4.7,0.319,5.2,0.5,0.49,0.824,11.1,great
1989,P.J. Washington,2019-20,30.3,10.2,0.455,4.0,0.374,6.2,0.507,0.528,0.647,12.2,great
1995,Coby White,2019-20,25.8,12.2,0.394,5.8,0.354,6.4,0.43,0.478,0.791,13.2,great
2002,Lou Williams,2019-20,28.7,14.4,0.418,4.8,0.352,9.6,0.451,0.477,0.861,18.2,great
2008,Justise Winslow,2019-20,32.0,11.7,0.388,2.5,0.222,9.3,0.431,0.411,0.667,11.3,great
2012,Thaddeus Young,2019-20,24.9,9.4,0.448,3.5,0.356,5.9,0.501,0.513,0.583,10.3,great
2023,Nickeil Alexander-Walker,2020-21,21.9,10.0,0.419,4.8,0.347,5.2,0.485,0.502,0.727,11.0,great
