,id,player,u_player,vorp,per,bpm
707,726,Kyrie Irving,Kyrie Irving 2017-18,4.5,25.0,7.3
708,727,Jonathan Isaac,Jonathan Isaac 2017-18,0.1,9.8,-1.4
709,728,Wes Iwundu,Wes Iwundu 2017-18,-0.6,7.8,-4.3
710,729,Jarrett Jack,Jarrett Jack 2017-18,-0.3,11.5,-2.8
711,731,Demetrius Jackson,Demetrius Jackson 2017-18,-0.1,5.4,-5.2
712,732,Josh Jackson,Josh Jackson 2017-18,-1.1,11.8,-4.2
713,733,Justin Jackson,Justin Jackson 2017-18,-0.6,9.2,-3.5
714,734,Reggie Jackson,Reggie Jackson 2017-18,0.5,15.9,-0.4
715,735,LeBron James,LeBron James 2017-18,8.2,28.6,8.7
716,736,Mike James,Mike James 2017-18,0.1,13.9,-1.5
717,737,Al Jefferson,Al Jefferson 2017-18,0.5,20.2,2.0
718,738,Richard Jefferson,Richard Jefferson 2017-18,-0.1,6.4,-4.3
719,739,Brandon Jennings,Brandon Jennings 2017-18,-0.1,12.7,-3.4
720,740,Jonas Jerebko,Jonas Jerebko 2017-18,0.6,13.2,0.1
721,741,Amir Johnson,Amir Johnson 2017-18,0.9,14.9,1.0
722,742,Brice Johnson,Brice Johnson 2017-18,0.0,18.2,-0.4
723,743,Dakari Johnson,Dakari Johnson 2017-18,0.1,16.4,-0.3
724,744,James Johnson,James Johnson 2017-18,1.7,15.8,1.6
725,745,Joe Johnson,Joe Johnson 2017-18,-0.3,8.1,-2.9
726,746,Omari Johnson,Omari Johnson 2017-18,0.0,10.5,-4.5
727,747,Stanley Johnson,Stanley Johnson 2017-18,-0.4,9.0,-2.9
728,748,Tyler Johnson,Tyler Johnson 2017-18,0.9,13.0,-0.3
729,749,Wesley Johnson,Wesley Johnson 2017-18,0.5,9.8,-0.7
730,750,Nikola Jokić,Nikola Jokić 2017-18,5.5,24.4,6.9
731,751,Damian Jones,Damian Jones 2017-18,-0.1,6.8,-7.1
732,752,Derrick Jones Jr.,Derrick Jones Jr. 2017-18,0.0,10.1,-2.7
733,753,Jalen Jones,Jalen Jones 2017-18,-0.2,10.3,-6.0
734,754,Tyus Jones,Tyus Jones 2017-18,1.1,14.1,0.8
735,755,DeAndre Jordan,DeAndre Jordan 2017-18,2.1,20.2,1.4
736,756,Cory Joseph,Cory Joseph 2017-18,0.3,11.0,-1.5
737,757,Frank Kaminsky,Frank Kaminsky 2017-18,0.8,14.4,-0.2
738,758,Luke Kennard,Luke Kennard 2017-18,0.5,12.1,-0.8
739,759,Michael Kidd-Gilchrist,Michael Kidd-Gilchrist 2017-18,-0.1,12.5,-2.1
740,760,Sean Kilpatrick,Sean Kilpatrick 2017-18,-0.1,11.6,-2.8
741,761,Maxi Kleber,Maxi Kleber 2017-18,0.5,13.4,-0.5
742,762,Furkan Korkmaz,Furkan Korkmaz 2017-18,-0.1,3.4,-7.6
743,763,Luke Kornet,Luke Kornet 2017-18,0.2,13.6,0.2
744,764,Kyle Korver,Kyle Korver 2017-18,0.9,13.4,0.2
745,765,Kosta Koufos,Kosta Koufos 2017-18,0.6,17.5,-0.4
746,766,Kyle Kuzma,Kyle Kuzma 2017-18,0.8,14.2,-0.7
747,768,Skal Labissière,Skal Labissière 2017-18,-0.2,14.3,-2.7
748,769,Jeremy Lamb,Jeremy Lamb 2017-18,1.8,17.0,1.6
749,770,Shane Larkin,Shane Larkin 2017-18,0.1,10.3,-1.7
750,771,Joffrey Lauvergne,Joffrey Lauvergne 2017-18,0.1,16.5,-1.0
751,772,Zach LaVine,Zach LaVine 2017-18,-0.1,14.6,-2.3
752,773,Jake Layman,Jake Layman 2017-18,-0.1,4.9,-4.3
753,774,T.J. Leaf,T.J. Leaf 2017-18,-0.1,10.7,-3.1
754,775,Courtney Lee,Courtney Lee 2017-18,1.0,13.0,-0.3
755,776,Damion Lee,Damion Lee 2017-18,0.0,12.0,-1.9
756,777,Walt Lemon Jr.,Walt Lemon Jr. 2017-18,-0.1,6.9,-8.2
757,778,Alex Len,Alex Len 2017-18,0.8,19.4,0.3
758,779,Kawhi Leonard,Kawhi Leonard 2017-18,0.6,26.0,10.1
759,780,Meyers Leonard,Meyers Leonard 2017-18,0.3,17.8,2.0
760,781,Jon Leuer,Jon Leuer 2017-18,-0.1,8.9,-4.6
761,782,Caris LeVert,Caris LeVert 2017-18,0.6,14.2,-0.8
762,783,DeAndre Liggins,DeAndre Liggins 2017-18,-0.1,6.0,-2.5
763,784,Damian Lillard,Damian Lillard 2017-18,6.3,25.2,7.2
764,786,Shaun Livingston,Shaun Livingston 2017-18,-0.3,11.6,-3.1
765,787,Kevon Looney,Kevon Looney 2017-18,0.4,14.8,-0.2
766,788,Brook Lopez,Brook Lopez 2017-18,1.3,16.5,0.9
767,789,Robin Lopez,Robin Lopez 2017-18,-0.1,14.7,-2.2
768,790,Kevin Love,Kevin Love 2017-18,2.2,22.4,3.3
769,791,Kyle Lowry,Kyle Lowry 2017-18,4.5,19.5,5.2
770,792,Timothé Luwawu-Cabarrot,Timothé Luwawu-Cabarrot 2017-18,-0.4,7.0,-4.1
771,794,Trey Lyles,Trey Lyles 2017-18,1.1,17.9,1.3
772,795,Shelvin Mack,Shelvin Mack 2017-18,0.2,13.3,-1.4
773,796,Josh Magette,Josh Magette 2017-18,0.0,11.9,-2.6
774,797,Ian Mahinmi,Ian Mahinmi 2017-18,-0.7,12.2,-4.4
775,798,Thon Maker,Thon Maker 2017-18,-0.5,10.2,-3.5
776,799,Boban Marjanović,Boban Marjanović 2017-18,0.4,26.0,2.5
777,800,Lauri Markkanen,Lauri Markkanen 2017-18,0.9,15.6,-0.2
778,801,Jarell Martin,Jarell Martin 2017-18,-0.8,10.5,-4.0
779,802,Frank Mason III,Frank Mason III 2017-18,-0.1,13.0,-2.3
780,803,Mangok Mathiang,Mangok Mathiang 2017-18,0.0,18.0,-4.6
781,804,Wesley Matthews,Wesley Matthews 2017-18,0.6,11.4,-0.9
782,805,Luc Mbah a Moute,Luc Mbah a Moute 2017-18,0.7,10.3,-0.2
783,806,James Michael McAdoo,James Michael McAdoo 2017-18,0.0,7.4,-3.0
784,807,Patrick McCaw,Patrick McCaw 2017-18,-0.5,7.4,-4.1
785,808,CJ McCollum,CJ McCollum 2017-18,2.4,17.0,1.2
786,809,T.J. McConnell,T.J. McConnell 2017-18,0.9,12.5,0.0
787,810,Erik McCree,Erik McCree 2017-18,0.0,-8.9,-13.7
788,811,Chris McCullough,Chris McCullough 2017-18,0.0,15.8,-1.8
789,812,Doug McDermott,Doug McDermott 2017-18,-0.1,10.4,-2.2
790,813,JaVale McGee,JaVale McGee 2017-18,0.5,22.3,1.5
791,814,Rodney McGruder,Rodney McGruder 2017-18,0.1,12.0,-1.4
792,816,Alfonzo McKinnie,Alfonzo McKinnie 2017-18,0.0,10.1,-3.0
793,817,Ben McLemore,Ben McLemore 2017-18,-0.5,9.7,-3.9
794,819,Jodie Meeks,Jodie Meeks 2017-18,0.3,12.4,-1.1
795,820,Salah Mejri,Salah Mejri 2017-18,0.5,17.8,0.7
796,821,Jordan Mickey,Jordan Mickey 2017-18,-0.3,10.6,-5.6
797,822,Khris Middleton,Khris Middleton 2017-18,1.5,17.4,0.0
798,823,C.J. Miles,C.J. Miles 2017-18,0.8,13.0,0.3
799,824,Darius Miller,Darius Miller 2017-18,0.1,9.3,-1.9
800,825,Malcolm Miller,Malcolm Miller 2017-18,0.0,8.9,-1.0
801,826,Patty Mills,Patty Mills 2017-18,0.5,11.8,-1.0
802,827,Paul Millsap,Paul Millsap 2017-18,0.7,17.0,0.4
803,828,Nikola Mirotić,Nikola Mirotić 2017-18,1.6,18.7,2.2
804,829,Donovan Mitchell,Donovan Mitchell 2017-18,2.2,16.7,1.2
805,831,Malik Monk,Malik Monk 2017-18,-0.3,10.3,-3.4
806,832,Greg Monroe,Greg Monroe 2017-18,1.1,21.2,2.2
807,835,E'Twaun Moore,E'Twaun Moore 2017-18,0.3,12.1,-1.6
808,836,Eric Moreland,Eric Moreland 2017-18,0.5,13.9,0.5
809,837,Jaylen Morris,Jaylen Morris 2017-18,-0.1,6.5,-5.4
810,838,Marcus Morris,Marcus Morris 2017-18,0.7,14.5,-0.1
811,839,Markieff Morris,Markieff Morris 2017-18,0.4,13.2,-1.3
812,840,Monte Morris,Monte Morris 2017-18,0.1,27.1,9.4
813,841,Johnathan Motley,Johnathan Motley 2017-18,-0.1,17.2,-3.3
814,842,Timofey Mozgov,Timofey Mozgov 2017-18,-0.2,12.3,-3.9
815,843,Emmanuel Mudiay,Emmanuel Mudiay 2017-18,-0.6,11.5,-3.9
816,844,Shabazz Muhammad,Shabazz Muhammad 2017-18,-0.1,15.4,-2.5
817,845,Xavier Munford,Xavier Munford 2017-18,0.0,-2.1,-11.3
818,846,Dejounte Murray,Dejounte Murray 2017-18,1.1,15.1,0.5
819,847,Jamal Murray,Jamal Murray 2017-18,1.1,16.1,-0.3
820,848,Mike Muscala,Mike Muscala 2017-18,0.6,14.4,0.3
821,849,Abdel Nader,Abdel Nader 2017-18,-0.4,5.1,-5.3
822,850,Larry Nance Jr.,Larry Nance Jr. 2017-18,1.6,20.2,2.4
823,851,Shabazz Napier,Shabazz Napier 2017-18,1.0,14.2,0.7
824,852,Jameer Nelson,Jameer Nelson 2017-18,-0.3,8.1,-3.3
825,853,Raul Neto,Raul Neto 2017-18,0.1,11.9,-1.4
826,854,Georges Niang,Georges Niang 2017-18,0.0,9.2,-4.0
827,855,Joakim Noah,Joakim Noah 2017-18,0.0,15.6,-0.8
828,856,Nerlens Noel,Nerlens Noel 2017-18,0.3,16.2,0.5
829,857,Lucas Nogueira,Lucas Nogueira 2017-18,0.8,17.3,5.2
830,858,Dirk Nowitzki,Dirk Nowitzki 2017-18,2.1,16.7,2.3
831,859,Frank Ntilikina,Frank Ntilikina 2017-18,-1.3,7.0,-5.0
832,860,Jusuf Nurkić,Jusuf Nurkić 2017-18,1.1,19.2,0.0
833,861,David Nwaba,David Nwaba 2017-18,-0.2,12.2,-2.5
834,862,Johnny O'Bryant,Johnny O'Bryant 2017-18,-0.2,11.9,-4.4
835,863,Royce O'Neale,Royce O'Neale 2017-18,0.5,10.8,-0.2
836,864,Kyle O'Quinn,Kyle O'Quinn 2017-18,1.8,20.0,3.1
837,865,Semi Ojeleye,Semi Ojeleye 2017-18,-0.8,4.6,-4.7
838,866,Emeka Okafor,Emeka Okafor 2017-18,0.1,16.4,-1.2
839,867,Jahlil Okafor,Jahlil Okafor 2017-18,0.0,15.3,-1.7
840,868,Victor Oladipo,Victor Oladipo 2017-18,5.0,23.1,5.8
841,869,Kelly Olynyk,Kelly Olynyk 2017-18,1.9,17.8,2.3
842,871,Cedi Osman,Cedi Osman 2017-18,-0.1,11.0,-2.9
843,872,Kelly Oubre Jr.,Kelly Oubre Jr. 2017-18,0.2,11.9,-1.7
844,873,Zaza Pachulia,Zaza Pachulia 2017-18,0.5,17.0,0.0
845,874,Marcus Paige,Marcus Paige 2017-18,0.0,9.1,-8.8
846,875,Georgios Papagiannis,Georgios Papagiannis 2017-18,-0.1,12.2,-4.1
847,876,Jabari Parker,Jabari Parker 2017-18,0.2,17.1,-0.8
848,877,Tony Parker,Tony Parker 2017-18,-0.3,12.7,-3.3
849,878,Chandler Parsons,Chandler Parsons 2017-18,0.5,13.6,0.8
850,879,Patrick Patterson,Patrick Patterson 2017-18,0.6,10.0,-0.2
851,881,Brandon Paul,Brandon Paul 2017-18,-0.2,7.4,-3.5
852,882,Chris Paul,Chris Paul 2017-18,4.2,24.4,7.1
853,883,Adreian Payne,Adreian Payne 2017-18,0.0,18.8,2.4
854,884,Cameron Payne,Cameron Payne 2017-18,0.2,14.0,-0.4
855,885,Elfrid Payton,Elfrid Payton 2017-18,0.8,16.5,-0.2
856,886,Gary Payton II,Gary Payton II 2017-18,-0.1,9.8,-3.9
857,888,London Perrantes,London Perrantes 2017-18,-0.1,0.7,-9.2
858,889,Alec Peters,Alec Peters 2017-18,0.0,10.7,-2.8
859,890,Marshall Plumlee,Marshall Plumlee 2017-18,0.0,10.9,-4.5
860,891,Mason Plumlee,Mason Plumlee 2017-18,0.9,16.9,0.5
861,892,Miles Plumlee,Miles Plumlee 2017-18,-0.4,10.6,-3.8
862,893,Jakob Poeltl,Jakob Poeltl 2017-18,0.9,17.5,0.4
863,894,Quincy Pondexter,Quincy Pondexter 2017-18,-0.3,4.0,-7.4
864,895,Otto Porter Jr.,Otto Porter Jr. 2017-18,3.4,18.3,3.5
865,896,Bobby Portis,Bobby Portis 2017-18,1.2,19.7,0.8
866,897,Kristaps Porziņģis,Kristaps Porziņģis 2017-18,1.5,20.4,1.8
867,898,Dwight Powell,Dwight Powell 2017-18,1.5,18.8,1.6
868,899,Norman Powell,Norman Powell 2017-18,-0.3,8.5,-2.9
869,900,Alex Poythress,Alex Poythress 2017-18,-0.1,7.8,-5.1
870,901,Taurean Prince,Taurean Prince 2017-18,0.6,12.8,-1.1
871,902,Jacob Pullen,Jacob Pullen 2017-18,0.0,-2.3,-12.7
872,903,Rodney Purvis,Rodney Purvis 2017-18,-0.5,4.5,-8.2
873,904,Zhou Qi,Zhou Qi 2017-18,-0.3,1.9,-10.1
874,905,Tim Quarterman,Tim Quarterman 2017-18,0.0,2.9,-9.7
875,906,Ivan Rabb,Ivan Rabb 2017-18,0.0,16.6,-2.0
876,907,Julius Randle,Julius Randle 2017-18,1.4,19.9,0.6
877,908,Zach Randolph,Zach Randolph 2017-18,0.4,17.3,-1.0
878,909,Xavier Rathan-Mayes,Xavier Rathan-Mayes 2017-18,-0.3,0.9,-11.5
879,910,J.J. Redick,J.J. Redick 2017-18,1.7,15.9,1.1
880,911,Davon Reed,Davon Reed 2017-18,-0.3,4.8,-6.4
881,912,Willie Reed,Willie Reed 2017-18,0.3,19.2,0.8
882,913,Josh Richardson,Josh Richardson 2017-18,1.8,13.6,0.7
883,914,Malachi Richardson,Malachi Richardson 2017-18,-0.3,5.9,-6.0
884,915,Austin Rivers,Austin Rivers 2017-18,0.4,12.6,-1.2
885,916,Andre Roberson,Andre Roberson 2017-18,0.5,10.9,-0.1
886,918,Glenn Robinson III,Glenn Robinson III 2017-18,0.1,10.8,-0.7
887,919,Rajon Rondo,Rajon Rondo 2017-18,0.7,15.3,-0.3
888,920,Derrick Rose,Derrick Rose 2017-18,-0.4,11.5,-5.4
889,921,Terrence Ross,Terrence Ross 2017-18,-0.1,9.9,-2.7
890,922,Terry Rozier,Terry Rozier 2017-18,2.1,15.1,2.1
891,923,Ricky Rubio,Ricky Rubio 2017-18,1.6,15.4,0.7
892,924,D'Angelo Russell,D'Angelo Russell 2017-18,0.3,15.2,-1.2
893,925,Domantas Sabonis,Domantas Sabonis 2017-18,0.4,17.5,-1.1
894,926,JaKarr Sampson,JaKarr Sampson 2017-18,0.1,13.9,-1.2
895,927,Dario Šarić,Dario Šarić 2017-18,1.9,15.8,1.3
896,928,Tomáš Satoranský,Tomáš Satoranský 2017-18,1.3,15.4,1.2
897,929,Dennis Schröder,Dennis Schröder 2017-18,0.7,17.3,-0.6
898,930,Mike Scott,Mike Scott 2017-18,0.1,13.6,-1.7
899,931,Thabo Sefolosha,Thabo Sefolosha 2017-18,0.9,15.8,2.7
900,932,Wayne Selden,Wayne Selden 2017-18,-0.2,11.8,-3.1
901,933,Ramon Sessions,Ramon Sessions 2017-18,-0.1,11.2,-3.2
902,934,Iman Shumpert,Iman Shumpert 2017-18,-0.1,6.4,-3.3
903,935,Pascal Siakam,Pascal Siakam 2017-18,1.4,14.5,1.3
904,937,Ben Simmons,Ben Simmons 2017-18,4.5,20.0,4.5
905,938,Jonathon Simmons,Jonathon Simmons 2017-18,-0.5,12.7,-3.1
906,939,Kobi Simmons,Kobi Simmons 2017-18,-0.8,7.7,-6.9
907,940,Kyle Singler,Kyle Singler 2017-18,-0.1,5.9,-6.7
908,941,Marcus Smart,Marcus Smart 2017-18,0.3,10.8,-1.2
909,942,Dennis Smith Jr.,Dennis Smith Jr. 2017-18,-0.2,12.8,-2.4
910,943,Ish Smith,Ish Smith 2017-18,1.0,15.4,0.0
911,944,J.R. Smith,J.R. Smith 2017-18,-0.6,8.4,-3.0
912,945,Jason Smith,Jason Smith 2017-18,-0.3,8.8,-6.4
913,946,Josh Smith,Josh Smith 2017-18,0.0,3.5,-14.6
914,947,Tony Snell,Tony Snell 2017-18,-0.1,8.5,-2.3
915,948,Marreese Speights,Marreese Speights 2017-18,0.1,13.7,-1.1
916,949,Nik Stauskas,Nik Stauskas 2017-18,-0.1,9.0,-2.3
917,950,Lance Stephenson,Lance Stephenson 2017-18,0.1,12.4,-1.8
918,951,David Stockton,David Stockton 2017-18,0.0,33.9,7.9
919,952,Julyan Stone,Julyan Stone 2017-18,0.0,7.6,-1.3
920,954,Caleb Swanigan,Caleb Swanigan 2017-18,-0.2,7.5,-5.5
921,955,Jayson Tatum,Jayson Tatum 2017-18,2.0,15.2,1.2
922,956,Isaiah Taylor,Isaiah Taylor 2017-18,-0.7,10.9,-4.4
923,957,Jeff Teague,Jeff Teague 2017-18,1.4,16.4,0.4
924,958,Marquis Teague,Marquis Teague 2017-18,-0.1,5.7,-5.7
925,959,Mirza Teletović,Mirza Teletović 2017-18,0.1,13.5,0.4
926,960,Garrett Temple,Garrett Temple 2017-18,-0.2,10.2,-2.5
927,961,Miloš Teodosić,Miloš Teodosić 2017-18,0.1,11.6,-1.7
928,962,Jason Terry,Jason Terry 2017-18,0.0,8.1,-2.0
929,963,Daniel Theis,Daniel Theis 2017-18,0.5,16.1,0.3
930,964,Isaiah Thomas,Isaiah Thomas 2017-18,-0.6,12.6,-4.9
931,965,Lance Thomas,Lance Thomas 2017-18,-0.6,6.3,-3.7
932,966,Klay Thompson,Klay Thompson 2017-18,1.0,16.0,-0.4
933,967,Tristan Thompson,Tristan Thompson 2017-18,-0.2,13.6,-2.9
934,968,Sindarius Thornwell,Sindarius Thornwell 2017-18,-0.1,8.2,-2.4
935,969,Anthony Tolliver,Anthony Tolliver 2017-18,1.3,13.9,0.9
936,970,Karl-Anthony Towns,Karl-Anthony Towns 2017-18,5.2,24.9,5.1
937,971,P.J. Tucker,P.J. Tucker 2017-18,0.5,8.3,-1.1
938,972,Evan Turner,Evan Turner 2017-18,-0.3,9.9,-2.5
939,973,Myles Turner,Myles Turner 2017-18,0.8,16.6,-0.2
940,974,Ekpe Udoh,Ekpe Udoh 2017-18,1.1,15.2,3.1
941,975,Tyler Ulis,Tyler Ulis 2017-18,-1.0,10.1,-4.4
942,976,Jonas Valančiūnas,Jonas Valančiūnas 2017-18,1.9,22.5,2.4
943,977,Denzel Valentine,Denzel Valentine 2017-18,0.5,12.1,-1.0
944,978,Fred VanVleet,Fred VanVleet 2017-18,1.7,15.9,2.4
945,979,Rashad Vaughn,Rashad Vaughn 2017-18,0.0,9.3,-2.6
946,980,Noah Vonleh,Noah Vonleh 2017-18,0.2,12.8,-1.3
947,981,Nikola Vučević,Nikola Vučević 2017-18,2.0,19.7,2.7
948,982,Dwyane Wade,Dwyane Wade 2017-18,0.4,15.0,-1.0
949,983,Dion Waiters,Dion Waiters 2017-18,-0.4,10.5,-3.5
950,984,Kemba Walker,Kemba Walker 2017-18,4.2,20.6,4.0
951,985,John Wall,John Wall 2017-18,1.8,19.1,3.0
952,986,Tyrone Wallace,Tyrone Wallace 2017-18,-0.3,10.1,-3.5
953,987,Derrick Walton,Derrick Walton 2017-18,0.1,11.2,1.3
954,988,Jameel Warney,Jameel Warney 2017-18,0.0,22.5,-0.2
955,989,T.J. Warren,T.J. Warren 2017-18,0.7,17.6,-0.7
956,990,Travis Wear,Travis Wear 2017-18,-0.1,6.9,-3.7
957,991,James Webb III,James Webb III 2017-18,-0.2,2.2,-8.3
958,992,Briante Weber,Briante Weber 2017-18,0.0,10.1,-1.3
959,993,David West,David West 2017-18,1.3,20.9,3.1
960,994,Russell Westbrook,Russell Westbrook 2017-18,6.1,24.7,6.3
961,995,Andrew White,Andrew White 2017-18,-0.2,5.8,-5.5
962,996,Derrick White,Derrick White 2017-18,0.2,15.9,2.3
963,997,Okaro White,Okaro White 2017-18,0.0,8.9,-0.7
964,998,Isaiah Whitehead,Isaiah Whitehead 2017-18,-0.1,11.5,-3.8
965,999,Hassan Whiteside,Hassan Whiteside 2017-18,1.6,24.1,2.6
966,1000,Andrew Wiggins,Andrew Wiggins 2017-18,-0.3,13.0,-2.4
967,1001,Jacob Wiley,Jacob Wiley 2017-18,0.0,8.2,-2.3
968,1002,Damien Wilkins,Damien Wilkins 2017-18,-0.2,4.9,-6.1
969,1003,Alan Williams,Alan Williams 2017-18,-0.1,9.3,-5.0
970,1004,C.J. Williams,C.J. Williams 2017-18,0.0,9.5,-2.1
971,1006,Lou Williams,Lou Williams 2017-18,2.8,20.2,2.3
972,1007,Marvin Williams,Marvin Williams 2017-18,1.5,13.9,1.0
973,1008,Matt Williams,Matt Williams 2017-18,0.0,-0.7,-11.2
974,1009,Troy Williams,Troy Williams 2017-18,0.1,15.1,-0.5
975,1010,D.J. Wilson,D.J. Wilson 2017-18,0.0,10.3,-2.0
976,1011,Jamil Wilson,Jamil Wilson 2017-18,0.2,11.4,0.2
977,1012,Justise Winslow,Justise Winslow 2017-18,0.4,11.5,-1.1
978,1013,Jeff Withey,Jeff Withey 2017-18,0.0,8.3,-5.0
979,1014,Nate Wolters,Nate Wolters 2017-18,-0.1,-2.9,-12.8
980,1015,Brandan Wright,Brandan Wright 2017-18,0.4,19.0,2.1
981,1016,Delon Wright,Delon Wright 2017-18,1.9,16.5,3.3
982,1017,Guerschon Yabusele,Guerschon Yabusele 2017-18,0.0,12.3,-1.2
983,1018,James Young,James Young 2017-18,-0.1,4.6,-6.9
984,1019,Joe Young,Joe Young 2017-18,-0.2,10.1,-3.5
985,1020,Nick Young,Nick Young 2017-18,-0.5,10.0,-3.5
986,1021,Thaddeus Young,Thaddeus Young 2017-18,1.4,14.8,0.2
987,1022,Cody Zeller,Cody Zeller 2017-18,0.1,15.9,-1.2
988,1023,Tyler Zeller,Tyler Zeller 2017-18,0.2,16.0,-1.4
989,1024,Paul Zipser,Paul Zipser 2017-18,-0.8,5.2,-6.1
990,1025,Ante Žižić,Ante Žižić 2017-18,0.2,24.2,1.0
991,1026,Ivica Zubac,Ivica Zubac 2017-18,0.0,15.3,-2.0
992,1027,Álex Abrines,Álex Abrines 2018-19,-0.2,6.3,-3.3
993,1028,Quincy Acy,Quincy Acy 2018-19,-0.2,2.9,-8.1
994,1029,Jaylen Adams,Jaylen Adams 2018-19,-0.2,7.6,-4.3
995,1030,Steven Adams,Steven Adams 2018-19,2.1,18.5,1.1
996,1031,Bam Adebayo,Bam Adebayo 2018-19,1.8,17.9,1.8
997,1032,Deng Adel,Deng Adel 2018-19,-0.3,2.7,-7.5
998,1033,DeVaughn Akoon-Purcell,DeVaughn Akoon-Purcell 2018-19,0.0,8.2,-5.8
999,1034,LaMarcus Aldridge,LaMarcus Aldridge 2018-19,2.6,22.9,1.8
1000,1035,Rawle Alkins,Rawle Alkins 2018-19,-0.2,8.1,-7.3
1001,1036,Grayson Allen,Grayson Allen 2018-19,-0.5,7.5,-6.3
1002,1037,Jarrett Allen,Jarrett Allen 2018-19,1.9,18.5,1.6
1003,1038,Kadeem Allen,Kadeem Allen 2018-19,0.3,16.2,0.5
1004,1039,Al-Farouq Aminu,Al-Farouq Aminu 2018-19,1.5,13.2,0.7
1005,1040,Justin Anderson,Justin Anderson 2018-19,-0.1,11.2,-2.7
1006,1041,Kyle Anderson,Kyle Anderson 2018-19,0.9,12.8,0.8
1007,1042,Ryan Anderson,Ryan Anderson 2018-19,-0.4,4.6,-6.4
1008,1043,Ike Anigbogu,Ike Anigbogu 2018-19,0.0,-6.0,-16.2
1009,1044,Giannis Antetokounmpo,Giannis Antetokounmpo 2018-19,7.4,30.9,10.4
1010,1046,Carmelo Anthony,Carmelo Anthony 2018-19,-0.1,10.9,-2.7
1011,1047,OG Anunoby,OG Anunoby 2018-19,-0.1,9.8,-2.4
1012,1048,Ryan Arcidiacono,Ryan Arcidiacono 2018-19,0.1,11.6,-1.9
1013,1049,Trevor Ariza,Trevor Ariza 2018-19,0.4,12.0,-1.3
1014,1050,D.J. Augustin,D.J. Augustin 2018-19,1.4,15.7,0.5
1015,1051,Deandre Ayton,Deandre Ayton 2018-19,1.2,20.5,0.2
1016,1052,Dwayne Bacon,Dwayne Bacon 2018-19,-0.3,11.7,-3.7
1017,1053,Marvin Bagley III,Marvin Bagley III 2018-19,0.4,18.9,-1.0
1018,1054,Ron Baker,Ron Baker 2018-19,-0.2,2.5,-7.0
1019,1055,Wade Baldwin,Wade Baldwin 2018-19,-0.2,1.3,-10.3
1020,1056,Lonzo Ball,Lonzo Ball 2018-19,0.6,11.7,-0.3
1021,1057,Mo Bamba,Mo Bamba 2018-19,0.1,14.9,-1.4
1022,1058,J.J. Barea,J.J. Barea 2018-19,0.3,16.3,-0.6
1023,1059,Harrison Barnes,Harrison Barnes 2018-19,0.4,12.8,-1.4
1024,1060,Will Barton,Will Barton 2018-19,0.0,11.0,-1.8
1025,1061,Keita Bates-Diop,Keita Bates-Diop 2018-19,-0.2,9.6,-3.4
1026,1062,Nicolas Batum,Nicolas Batum 2018-19,1.0,11.9,-0.3
1027,1063,Jerryd Bayless,Jerryd Bayless 2018-19,-0.4,8.5,-4.6
1028,1064,Aron Baynes,Aron Baynes 2018-19,0.1,14.0,-1.5
1029,1065,Kent Bazemore,Kent Bazemore 2018-19,-0.1,11.9,-2.3
1030,1066,Bradley Beal,Bradley Beal 2018-19,3.7,20.8,2.9
1031,1067,Malik Beasley,Malik Beasley 2018-19,1.0,14.2,0.1
1032,1068,Michael Beasley,Michael Beasley 2018-19,0.0,15.9,-1.5
1033,1069,Marco Belinelli,Marco Belinelli 2018-19,0.1,11.9,-1.7
1034,1070,Jordan Bell,Jordan Bell 2018-19,0.2,12.9,-0.9
1035,1071,DeAndre' Bembry,DeAndre' Bembry 2018-19,-0.2,10.8,-2.4
1036,1072,Dragan Bender,Dragan Bender 2018-19,-0.5,9.5,-4.1
1037,1073,Dairis Bertāns,Dairis Bertāns 2018-19,-0.3,2.0,-8.8
1038,1074,Dāvis Bertāns,Dāvis Bertāns 2018-19,1.4,13.0,1.3
1039,1075,Patrick Beverley,Patrick Beverley 2018-19,1.5,11.8,0.9
1040,1076,Khem Birch,Khem Birch 2018-19,0.5,19.2,1.2
1041,1077,Bismack Biyombo,Bismack Biyombo 2018-19,-0.1,14.4,-2.5
1042,1078,Nemanja Bjelica,Nemanja Bjelica 2018-19,1.3,15.4,0.9
1043,1079,Antonio Blakeney,Antonio Blakeney 2018-19,-0.7,10.6,-5.2
1044,1080,Eric Bledsoe,Eric Bledsoe 2018-19,2.9,19.3,3.1
1045,1081,Jaron Blossomgame,Jaron Blossomgame 2018-19,-0.2,10.2,-3.8
1046,1082,Bogdan Bogdanović,Bogdan Bogdanović 2018-19,0.7,14.1,-0.6
1047,1083,Bojan Bogdanović,Bojan Bogdanović 2018-19,1.7,16.1,0.7
1048,1084,Andrew Bogut,Andrew Bogut 2018-19,0.0,13.4,-2.9
1049,1085,Jonah Bolden,Jonah Bolden 2018-19,0.2,12.7,-0.7
1050,1086,Isaac Bonga,Isaac Bonga 2018-19,-0.1,6.0,-4.8
1051,1087,Devin Booker,Devin Booker 2018-19,1.7,20.2,1.0
1052,1088,Chris Boucher,Chris Boucher 2018-19,0.2,22.2,2.6
1053,1089,Avery Bradley,Avery Bradley 2018-19,-0.8,7.6,-3.7
1054,1090,Tony Bradley,Tony Bradley 2018-19,0.0,19.6,-6.0
1055,1091,Corey Brewer,Corey Brewer 2018-19,0.1,11.6,-1.3
